"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"290","Mats Zuccarello","DAL, MIN, NYR","C, R","183","2532.0166666667","13.836156648452","0.76","1.09","0.71","0.38","1.85","71.56","6.35","11.94","0.57","10.54","8.65","6.04","3.08","0.47","0.62","1.28","0.55","0.52","0","0.02","0.81","1.66","2.44","2.82","3.34","3.03","0.69","1.42","0.77"
"226","Matt Martin","NYI, TOR","L","164","1616.2166666667","9.8549796747967","0.48","0.74","0.41","0.33","1.23","61.11","5.61","8.61","0.53","9.84","7.98","6.16","3.08","0.33","0.3","2.82","0.93","0.67","0.22","0.04","0.85","1.41","0.97","23.2","6.39","2.56","0.67","0.63","1.91"
"166","Logan Couture","S.J","C","204","2658.8333333333","13.033496732026","0.99","1.04","0.7","0.34","2.03","72.58","6.61","15.02","0.58","11.8","9","6.72","3.07","0.43","0.86","0.72","0.36","0.36","0","0","0.43","1.72","2.44","2.98","4.47","2.73","11.26","13.36","1.03"
"334","Tom Kuhnhackl","NYI, PIT","R","131","1191.4833333333","9.0952926208651","0.4","0.45","0.25","0.2","0.86","53.13","5.39","7.48","0.47","8.71","6.9","5.74","3.07","0.5","0.45","0.71","0.35","0.35","0","0","0.6","1.76","0.91","10.42","6.09","4.38","0.05","0.3","0.72"
"89","Ryan Callahan","T.B","R","119","1234.7","10.375630252101","0.34","0.97","0.53","0.44","1.31","60.00","7.82","4.35","0.61","12.44","10.35","7.24","3.06","0.44","0.78","1.6","0.73","0.68","0.05","0","1.17","1.02","1.94","10.69","4.28","1.9","0.92","1.21","2.10"
"519","Jason Dickinson","DAL","C","150","1652.8166666667","11.018777777778","0.4","0.87","0.47","0.4","1.27","61.40","5.95","6.71","0.53","10.27","7.99","6.39","3.05","0.25","0.47","1.09","0.54","0.54","0","0","0.83","1.85","2.18","8.06","6.86","2.76","14.05","16.48","1.67"
"493","Michael Raffl","PHI","L","192","2106.75","10.97265625","0.57","0.74","0.37","0.37","1.31","58.23","5.55","10.26","0.55","9.26","7.63","6.15","3.05","0.48","0.46","1.37","0.68","0.68","0","0","0.77","1.71","1.79","6.58","7.12","2.36","3.7","3.73","1.42"
"46","Thomas Vanek","CBJ, DET, VAN","L","144","1652.65","11.476736111111","1.02","1.2","0.87","0.33","2.21","81.33","7.37","13.79","0.68","12.45","9.77","6.75","3.05","0.4","0.73","1.6","0.8","0.8","0","0","0.33","1.92","1.52","2.54","1.67","1.05","0.36","1.09","0.91"
"132","Milan Lucic","CGY, EDM","L","220","2703.0166666667","12.286439393939","0.27","0.82","0.49","0.33","1.09","48.04","5.19","5.13","0.55","10.57","7.99","6.37","3.04","0.38","0.91","2.35","0.98","0.84","0.13","0","0.36","2.8","1.47","14.36","4.71","1.35","1.29","1.35","1.08"
"134","Cal Clutterbuck","NYI","R","182","1915.05","10.522252747253","0.34","0.75","0.44","0.31","1.1","55.56","5.86","5.88","0.53","10.72","8.18","6.42","3.04","0.19","0.66","1.69","0.6","0.53","0","0.06","0.69","2.1","1.03","15.76","6.92","3.07","0.38","0.47","1.39"
"276","Gabriel Bourque","COL, WPG","L","158","1284.9166666667","8.1323839662447","0.37","0.65","0.42","0.23","1.03","66.67","4.58","8.16","0.5","8.92","7.52","5.37","3.04","0.28","0.61","0.84","0.42","0.42","0","0","0.47","0.93","0.89","14.48","7.89","4.9","0.37","0.7","1.62"
"26","Jason Pominville","BUF","R","155","1859.5333333333","11.996989247312","0.84","0.87","0.48","0.39","1.71","61.63","8.32","10.08","0.63","12.94","10.71","6.52","3.03","0.42","0.65","0.39","0.19","0.19","0","0","0.39","1.26","1.06","1.77","3.23","1.58","1.26","1.13","1.70"
"22","Jason Spezza","DAL, TOR","C","203","2099.6166666667","10.342939244663","0.49","0.77","0.43","0.34","1.26","62.86","6.8","7.14","0.58","12.83","9.63","6.2","3.03","0.46","0.57","1.2","0.6","0.6","0","0","0.31","2.66","1.2","1.14","2.94","2","26.23","20.49","1.60"
"63","David Backes","BOS","R","143","1625.8166666667","11.369347319347","0.48","0.66","0.41","0.26","1.14","64.58","10.07","4.76","0.67","14.95","12.99","7.2","3.03","0.59","0.85","1.62","0.59","0.44","0.15","0","0.55","1.51","2.4","10.52","6.09","2.1","8.38","7.2","1.99"
"76","Drew Stafford","N.J","R","116","1327.2","11.441379310345","0.32","0.59","0.41","0.18","0.9","55.56","6.65","4.76","0.56","11.39","9.13","6.6","3.03","0.36","0.59","1.08","0.54","0.54","0","0","0.36","1.13","1.4","5.52","5.65","1.45","1.58","2.22","1.88"
"538","Aleksander Barkov","FLA","C","218","3272.9333333333","15.013455657492","0.77","1.59","0.93","0.66","2.36","71.27","7.57","10.17","0.63","11.49","9.64","6.91","3.01","0.27","0.75","0.44","0.22","0.22","0","0","0.99","2.27","3.19","1.12","4.82","2.29","32.48","27.59","0.99"
"201","Mikkel Boedker","OTT, S.J","L","156","1795.2333333333","11.507905982906","0.53","1.37","0.77","0.6","1.91","71.25","6.32","8.47","0.57","10.33","8.26","6.62","3.01","0.37","0.74","0.47","0.23","0.23","0","0","0.74","1.74","1.8","3.18","3.54","1.77","0.37","0.64","1.23"
"240","Ryan O'Reilly","BUF, STL","C","223","3225.1333333333","14.462481315396","0.56","1.17","0.71","0.47","1.73","65.96","6.9","8.09","0.6","11.05","9.36","6.21","3.01","0.26","0.65","0.26","0.13","0.13","0","0","0.58","1.34","3.16","1.41","2.08","1.43","39.14","28.33","1.08"
"317","Austin Watson","NSH","L","163","1712.2","10.504294478528","0.67","0.53","0.21","0.32","1.19","58.62","6.52","10.22","0.54","11.6","9.5","5.78","3.01","0.35","0.32","2.98","1.12","0.88","0.25","0","0.98","1.75","1.51","13.88","4.8","3.68","1.05","0.77","2.02"
"632","Jordan Greenway","MIN","L","144","1800.4","12.502777777778","0.6","0.87","0.6","0.27","1.47","70.97","5.77","10.40","0.51","10.86","8.16","6.1","3","0.3","0.93","1.97","0.9","0.87","0.03","0","0.63","1.3","2.2","4.8","6.4","2.3","1.27","1.93","1.32"
"192","Micheal Haley","FLA, NYR, S.J","C","140","1039.0833333333","7.4220238095238","0.29","0.46","0.23","0.23","0.75","56.52","5.43","5.32","0.58","9.47","7.91","5.95","3","0.52","0.81","10.97","2.77","1.44","1.04","0.29","1.62","1.91","0.64","13.57","5.02","2.6","2.25","2.37","2.81"
"571","Leon Draisaitl","EDM","C","220","3474.45","15.792954545455","1.02","1.55","1","0.55","2.57","78.84","6.6","15.45","0.62","10.72","8.63","7.13","2.99","0.47","0.6","1","0.5","0.5","0","0","0.81","3.45","2.64","1.9","4.44","0.98","22.29","20","0.91"
"13","Scott Hartnell","NSH","L","62","661.81666666667","10.674462365591","1","0.73","0.54","0.18","1.72","73.08","6.71","14.86","0.56","10.97","8.61","6.26","2.99","0.45","0.45","2.81","0.91","0.73","0.09","0.09","0.82","2.18","1.27","6.98","3.54","2.27","0.27","1","1.94"
"699","Clayton Keller","ARI","C, R","227","3038.95","13.387444933921","0.71","0.87","0.57","0.3","1.58","73.39","7.62","9.33","0.66","12.89","10.6","7.36","2.98","0.45","0.99","1.15","0.55","0.55","0","0","1.09","1.76","1.97","0.67","5.35","1.03","1.13","1.48","0.85"
"58","Brian Boyle","FLA, N.J, NSH","C","181","1789.3833333333","9.8860957642726","0.7","0.6","0.34","0.27","1.31","60.94","7.24","9.72","0.6","12.44","10.13","6.97","2.98","0.4","0.5","1.81","0.77","0.7","0.07","0","0.4","1.21","1.44","10.26","3.55","3.02","19.35","18.91","1.70"
"689","Brandon Tanev","PIT, WPG","L","199","2286.05","11.487688442211","0.58","0.89","0.37","0.52","1.47","72.73","6.69","8.63","0.54","11.5","9.11","6.4","2.97","0.34","0.79","1.1","0.47","0.42","0.05","0","1.26","1.42","1.47","16.77","10.66","3.1","0.05","0.18","0.58"
"104","Andrew Cogliano","ANA, DAL","C, L","217","2528.6333333333","11.652688172043","0.33","1.02","0.74","0.28","1.35","72.15","7.09","4.68","0.62","11.94","9.59","6.69","2.97","0.47","0.76","1.68","0.78","0.76","0.02","0","0.62","1.87","1.31","5.17","3.82","1.57","0.97","1.23","1.05"
"237","Tyler Bozak","STL, TOR","C","212","2594.95","12.240330188679","0.62","1.2","0.6","0.6","1.83","72.48","6.54","9.54","0.61","10.22","8.3","6.38","2.96","0.32","0.51","1.02","0.51","0.51","0","0","0.46","1.6","1.85","2.68","3.21","1.64","26.29","21.36","1.28"
"152","Alex Killorn","T.B","C, L","222","2563.4333333333","11.546996996997","0.87","1.19","0.73","0.47","2.06","61.97","7.33","11.82","0.62","13.41","10.18","7.82","2.95","0.61","0.82","1.62","0.77","0.75","0.02","0","0.49","1.4","1.36","4.61","4.73","1.08","0.35","0.56","0.90"
"574","Jake Virtanen","VAN","R","205","2446.0166666667","11.931788617886","0.71","0.76","0.42","0.34","1.47","70.59","8.59","8.29","0.7","15.43","12.46","8.02","2.94","0.71","0.93","2.01","0.88","0.86","0","0.02","0.86","1.77","2.97","9.54","4.95","2.04","0.25","0.81","0.57"
"507","Mattias Janmark","DAL","C","215","2724.1166666667","12.670310077519","0.44","0.66","0.44","0.22","1.1","69.44","5.66","7.78","0.51","9.74","7.53","5.64","2.93","0.35","0.66","1.01","0.51","0.51","0","0","0.33","1.78","1.5","1.17","4.76","1.98","1.85","2.69","0.90"
"526","Remi Elie","BUF, DAL","L","88","860.45","9.7778409090909","0.35","0.63","0.49","0.14","0.98","58.33","5.37","6.49","0.55","10.46","8.44","5.58","2.93","0.21","0.84","1.39","0.7","0.7","0","0","1.19","1.95","1.53","8.93","6.69","1.53","0.42","0.63","2.79"
"168","Riley Nash","BOS, CBJ","C","210","2327.25","11.082142857143","0.44","0.9","0.54","0.36","1.34","68.42","5.83","7.52","0.53","9.23","7.45","5.83","2.91","0.44","0.83","0.85","0.39","0.36","0.03","0","0.44","0.83","2.66","5.44","7.19","3.17","17.76","19.57","1.23"
"311","Devante Smith-Pelly","WSH","R","129","1326.3333333333","10.28165374677","0.45","0.59","0.45","0.14","1.04","58.97","6.97","6.49","0.67","13.12","10.27","7.24","2.9","0.14","0.45","1.13","0.5","0.45","0.05","0","0.5","1.18","0.95","10","5.56","3.48","0.81","1.36","1.70"
"736","Robert Thomas","STL","C","125","1473.5833333333","11.788666666667","0.53","1.59","1.02","0.57","2.12","77.61","4.85","10.92","0.45","7.86","6.39","5.66","2.89","0.29","0.45","0.9","0.41","0.41","0","0","0.24","1.79","2.73","0.94","5.01","1.3","6.51","9.32","1.67"
"691","Luke Kunin","MIN","C","126","1580.5166666667","12.543783068783","0.65","0.84","0.49","0.34","1.48","65.00","7.78","8.29","0.63","14.2","10.9","7.25","2.89","0.3","1.1","2.16","0.84","0.72","0.11","0","0.8","0.99","0.68","6","4.86","3","9.04","11.27","1.69"
"453","Jujhar Khaira","EDM","L","182","1954.7666666667","10.740476190476","0.52","0.71","0.43","0.28","1.23","71.43","5.4","9.66","0.52","10.22","7.52","6.23","2.89","0.21","0.46","2.67","1.01","0.8","0.21","0","0.52","2.36","1.57","10.84","7.64","2.03","6.26","7.37","1.41"
"303","Evgeny Kuznetsov","WSH","C","208","2875.6833333333","13.825400641026","0.77","1.65","1.02","0.63","2.42","72.96","6.32","12.21","0.59","10.81","8.78","6.34","2.88","0.52","0.56","1.88","0.94","0.94","0","0","0.79","2.84","1.96","2.36","1.92","1.13","21.68","29.98","0.88"
"214","Derek Stepan","ARI","C","217","2978.9666666667","13.727956989247","0.48","0.93","0.58","0.34","1.41","64.81","7.83","6.17","0.6","12.99","10.53","6.45","2.88","0.4","0.79","0.64","0.32","0.32","0","0","0.4","1.53","1.85","2.44","3.81","2.38","27.21","30.37","0.95"
"283","Nic Dowd","L.A, VAN, WSH","C","166","1444.0833333333","8.699297188755","0.54","0.79","0.46","0.33","1.33","60.38","5.15","10.48","0.55","9.18","7.6","5.86","2.87","0.42","0.33","2.41","1","0.96","0","0.04","0.37","1.54","2.2","10.64","9.02","2.91","21.65","20.73","2.12"
"302","Jordan Weal","ARI, MTL, PHI","C","173","1989.2","11.498265895954","0.33","0.72","0.42","0.3","1.06","58.33","5.88","5.64","0.52","9.86","8.08","6.12","2.87","0.06","0.57","1.03","0.45","0.45","0","0","0.36","1.09","1.72","2.17","5.31","2.11","11.82","10.86","1.57"
"626","Colin White","OTT","C","145","1887.7166666667","13.018735632184","0.41","1.14","0.54","0.6","1.56","66.22","5.28","7.83","0.53","9.63","7.6","5.94","2.86","0.48","0.73","1.4","0.64","0.64","0","0","0.89","2.13","1.49","2.22","6.01","2.22","16.81","19.8","1.46"
"541","Elias Lindholm","CAR, CGY","C","223","2979.4","13.360538116592","0.7","1.09","0.54","0.54","1.79","65.44","6.18","11.40","0.58","10.89","8.58","6.5","2.86","0.42","0.7","0.81","0.4","0.4","0","0","0.52","1.71","1.83","4.45","3.18","1.63","17.92","16.13","1.06"
"753","Kiefer Sherwood","ANA","R","50","544.73333333333","10.894666666667","0.66","0.55","0.11","0.44","1.21","57.89","6.39","10.34","0.59","11.9","9.47","6.61","2.86","0.66","0.99","0.88","0.44","0.44","0","0","0.55","2.31","1.87","8.7","6.83","1.98","0.55","0.88","4.24"
"573","Michael Dal Colle","NYI","L","77","881.88333333333","11.45303030303","0.48","0.68","0.54","0.14","1.16","60.71","5.17","9.21","0.47","7.42","6.19","5.44","2.86","0.2","0.27","0.82","0.41","0.41","0","0","0.34","1.77","1.16","5.24","3.54","1.84","0.34","0.2","4.25"
"148","Mathieu Perreault","WPG","C, L","198","2241.1","11.318686868687","0.7","0.83","0.29","0.54","1.53","66.28","6.72","10.36","0.59","11.35","9","6.64","2.84","0.37","0.64","1.61","0.8","0.8","0","0","0.96","1.2","2.22","8.09","3.59","1.74","1.39","1.04","1.53"
"292","Oscar Lindberg","OTT, VGK","C, L","118","1310.6166666667","11.106920903955","0.78","0.55","0.41","0.14","1.33","60.42","7.51","10.37","0.64","13","10.53","6.82","2.84","0.64","0.92","1.46","0.69","0.69","0","0","0.5","2.15","1.92","7.87","5.49","2.29","8.47","9.02","2.22"
"200","Colin Wilson","COL","C","130","1439.2333333333","11.071025641026","0.5","1","0.33","0.67","1.5","69.23","6.17","8.11","0.55","10.09","8.21","6.04","2.83","0.17","0.58","0.58","0.29","0.29","0","0","0.88","0.92","1.17","3.92","5.21","2.33","2.46","2.96","1.89"
"75","Blake Wheeler","WPG","R","224","3227.9333333333","14.410416666667","0.72","1.23","0.69","0.54","1.95","72.41","8.14","8.90","0.61","13.53","10.87","7.4","2.83","0.33","0.84","1.73","0.84","0.82","0.02","0","0.86","1.62","1.49","4.65","3.49","2.14","7.68","8.31","0.89"
"106","James Neal","CGY, EDM, VGK","L","184","2421","13.157608695652","0.67","0.59","0.37","0.22","1.26","56.67","8.2","8.16","0.63","15.22","11.35","8.5","2.83","0.42","0.72","1.19","0.57","0.57","0","0","1.02","1.76","1.83","4.09","3.37","1.46","0.32","0.59","0.87"
"498","Tyler Motte","CBJ, VAN","C","145","1532.9333333333","10.571954022989","0.47","0.39","0.23","0.16","0.86","55.00","7.12","6.59","0.64","12.8","10.02","6.89","2.82","0.35","1.29","0.55","0.27","0.27","0","0","0.74","0.78","1.92","14.33","5.68","3.41","0.9","1.84","1.29"
"143","Nicklas Backstrom","WSH","C","212","2968.2166666667","14.001022012579","0.59","1.39","0.85","0.55","1.98","66.67","6.25","9.39","0.52","10.96","8.39","6.33","2.81","0.18","0.69","1.01","0.51","0.51","0","0","0.55","2.3","2.16","2","3.58","1.92","29.11","29.33","1.01"
"178","Patrick Kane","CHI","R","223","3676.3","16.485650224215","0.95","1.62","1.06","0.55","2.56","82.20","9.25","10.23","0.68","16.06","11.95","8.83","2.81","0.39","0.73","0.85","0.41","0.41","0","0","0.75","1.57","1.84","0.93","3.28","0.75","0.1","0.21","0.52"
"325","Brett Connolly","FLA, WSH","R","211","2498.4333333333","11.840916271722","1.08","1.08","0.6","0.48","2.16","70.31","6.32","17.11","0.61","11.7","8.62","7.18","2.81","0.26","0.62","1.2","0.6","0.6","0","0","0.43","1.39","1.63","4.01","4.01","1.54","0.58","0.96","0.90"
"593","Nikolay Goldobin","VAN","R","102","1176.3833333333","11.533169934641","0.61","0.82","0.41","0.41","1.43","60.87","6.32","9.68","0.6","11.27","9.64","7.09","2.81","0.26","0.46","1.12","0.56","0.56","0","0","0.61","1.79","1.48","1.38","2.24","1.33","0.05","0.05","2.55"
"319","Riley Sheahan","DET, EDM, FLA, PIT","C","218","2391","10.967889908257","0.53","0.78","0.45","0.33","1.3","63.41","5.87","8.97","0.58","9.39","7.93","6.1","2.81","0.5","0.55","0.6","0.3","0.3","0","0","0.7","1.48","2.03","3.29","6.78","2.08","24.04","20.23","1.36"
"524","J.T. Compher","COL","L","191","2201.6","11.526701570681","0.57","0.74","0.44","0.3","1.31","65.75","6.54","8.75","0.59","11.23","8.72","6.92","2.81","0.49","0.63","1.2","0.57","0.57","0","0","0.74","0.93","1.09","2.7","4.58","3.57","14.42","15.92","1.30"
"462","Teddy Blueger","PIT","C","86","1024.2","11.909302325581","0.82","0.47","0.29","0.18","1.29","66.67","6.44","12.73","0.57","9.61","7.67","5.74","2.81","0.29","0.53","1.11","0.47","0.41","0.06","0","0.18","1.17","1.05","7.56","6.97","1.99","18.1","19.92","2.79"
"355","Josh Archibald","ARI, EDM, PIT","R","161","1755.9166666667","10.906314699793","0.65","0.62","0.41","0.21","1.26","62.71","5.81","11.18","0.52","11.11","8.58","6.46","2.8","0.48","0.51","0.62","0.31","0.31","0","0","0.65","0.68","1.13","12.75","7.62","2.43","1.16","1.95","1.28"
"98","Bobby Ryan","OTT","R","156","1966.7833333333","12.607585470085","0.55","1.16","0.7","0.46","1.71","68.29","6.59","8.33","0.53","13.76","10.01","6.65","2.78","0.4","0.76","1.01","0.46","0.43","0.03","0","0.67","2.35","2.14","5.55","4.42","3.11","0.55","0.73","1.31"
"123","Bryan Little","WPG","C","171","2161.5","12.640350877193","0.56","1.05","0.61","0.44","1.61","69.05","5.41","10.26","0.48","9.3","7.05","5.75","2.78","0.31","0.61","1.05","0.53","0.53","0","0","0.86","1.03","1.58","3.08","2.72","1.25","27.31","22.9","1.51"
"461","Colton Sissons","NSH","C","203","2354.1666666667","11.596880131363","0.59","0.66","0.41","0.25","1.25","56.98","5.35","10.95","0.52","9.35","7.44","5.94","2.78","0.28","0.33","1.48","0.74","0.74","0","0","0.33","1.45","1.38","7.39","5","2.5","20.9","17.03","1.40"
"389","Nikita Kucherov","T.B","R","220","3266.1","14.845909090909","1.25","1.86","1.01","0.85","3.1","81.64","8.76","14.26","0.69","16.4","12.64","9.13","2.77","0.51","0.66","1.51","0.73","0.73","0","0","1.1","2.68","2.31","1.75","4.08","1.03","0","0","-"
"555","Frederik Gauthier","TOR","C","131","1060.25","8.0935114503817","0.57","0.85","0.45","0.4","1.41","62.50","5.21","10.87","0.47","8.71","6.62","5.94","2.77","0.51","0.45","0.68","0.34","0.34","0","0","0.45","1.58","1.19","9.11","8.26","2.72","21.56","17.26","3.14"
"356","Travis Boyd","WSH","C","84","782.38333333333","9.3140873015873","0.61","1.53","1.07","0.46","2.15","63.64","4.14","14.81","0.47","7.82","6.44","5.83","2.76","0.15","0.38","0.77","0.38","0.38","0","0","0.38","1.3","1.3","2.22","7.21","2.22","9.97","14.72","3.10"
"165","Sam Gagner","EDM, VAN","C","140","1736.2","12.401428571429","0.45","0.79","0.48","0.31","1.24","65.45","8.4","5.35","0.63","13.62","11.27","6.39","2.76","0.38","0.62","1.24","0.62","0.62","0","0","0.38","1.66","1.07","3.08","4.7","1.52","9.23","9.81","1.67"
"394","Ryan Strome","EDM, NYR","C","222","2815.4333333333","12.682132132132","0.58","0.96","0.7","0.26","1.53","63.72","5.69","10.11","0.56","9.87","7.71","6.24","2.75","0.28","0.64","1.94","0.87","0.81","0.06","0","0.3","2.43","1.7","3.22","3.45","1.28","18.37","20.99","0.99"
"352","Scott Wilson","BUF, DET, PIT","C, L","90","959.48333333333","10.660925925926","0.44","0.69","0.56","0.13","1.13","60.00","8","5.47","0.57","12.44","10.26","5.69","2.75","0.31","0.5","0.63","0.25","0.25","0","0","0.25","1.13","1.31","9.44","4.69","1.88","0.5","0.56","2.94"
"678","Troy Terry","ANA","C, R","79","937.4","11.86582278481","0.32","0.77","0.64","0.13","1.09","58.62","4.99","6.41","0.51","10.11","7.3","6.91","2.75","0.19","0.58","0.26","0.13","0.13","0","0","1.02","1.15","2.56","0.45","5.82","1.41","0.19","0.58","1.60"
"766","Dominik Kahun","CHI, PIT","C","131","1623.25","12.391221374046","0.7","1.37","0.89","0.48","2.07","68.29","7.13","9.84","0.56","10.79","8.72","6.43","2.74","0.41","0.52","0.44","0.22","0.22","0","0","0.33","1.03","1.74","0.63","3.18","1.55","1.52","1.74","1.72"
"641","Dylan Strome","ARI, CHI","C","147","1821.7333333333","12.392743764172","0.69","1.52","0.86","0.66","2.21","69.79","5.99","11.54","0.55","10.11","8.04","6.29","2.73","0.49","0.59","0.86","0.43","0.43","0","0","0.56","1.71","2.44","1.05","3.92","2.63","21.84","25.39","1.52"
"108","Justin Abdelkader","DET","L","189","2238","11.84126984127","0.29","0.8","0.38","0.43","1.1","64.06","5.28","5.58","0.5","9.46","7.83","5.5","2.73","0.32","0.59","2.12","0.86","0.72","0.13","0","0.62","1.98","0.72","11.31","4.45","2.04","2.41","2.57","1.30"
"30","Jussi Jokinen","CBJ, EDM, L.A, VAN","L","60","594.11666666667","9.9019444444444","0.4","0.71","0.3","0.4","1.11","73.33","6.26","6.45","0.54","11.92","9.09","6.77","2.73","0.1","0.81","0.4","0.2","0.2","0","0","0.5","1.51","1.41","2.02","2.22","1.51","8.18","6.56","5.60"
"589","Robby Fabbri","DET, STL","C","85","1031.6166666667","12.136666666667","0.58","0.87","0.52","0.35","1.45","62.50","6.57","8.85","0.55","11.05","8.55","7.15","2.73","0.17","0.52","0.58","0.29","0.29","0","0","1.22","1.28","0.81","4.59","6.17","1.16","0.99","1.57","2.25"
"703","Sam Steel","ANA","C","77","971.13333333333","12.612121212121","0.43","0.74","0.37","0.37","1.17","55.88","4.88","8.86","0.5","9.27","7.23","6.05","2.72","0.43","0.56","1.11","0.49","0.49","0","0","0.56","1.85","1.67","1.73","4.88","1.67","22.86","21.99","3.15"
